,,,,HUMI,PRES,TEMP,cbwd,Iws,precipitation
2014,10,21,9,73.67,1014,24,315,10,0
2014,10,21,10,65.41,1014,26,315,14,0
2014,10,21,11,69.4,1014,25,315,19,0
2014,10,21,12,69.4,1013,25,315,24,0
2014,10,21,13,73.67,1013,24,315,31,0
2014,10,21,14,73.67,1013,24,315,37,0
2014,10,21,15,78.24,1013,23,315,45,0
2014,10,21,16,78.24,1014,23,315,52,0
2014,10,21,17,78.09,1014,22,315,58,0
2014,10,21,18,88.28,1016,20,315,65,0
2014,10,21,19,82.77,1017,19,315,74,0
2014,10,21,20,82.77,1018,19,45,7,0
2014,10,21,21,77.64,1018,19,45,15,0
2014,10,21,22,77.64,1018,19,315,8,0
2014,10,21,23,77.64,1018,19,315,15,0
2014,10,22,0,77.64,1019,19,315,22,0
2014,10,22,1,82.65,1019,18,45,5,0.1
2014,10,22,2,82.65,1020,18,315,6,0
2014,10,22,3,82.65,1019,18,315,13,0
2014,10,22,4,82.52,1020,17,315,19,0
2014,10,22,5,82.52,1020,17,315,25,0
2014,10,22,6,87.93,1021,16,315,31,0
2014,10,22,7,87.93,1022,16,315,36,0
2014,10,22,8,82.52,1022,17,315,41,0
2014,10,22,9,72.78,1023,19,315,47,0
2014,10,22,10,64.32,1023,21,45,6,0
2014,10,22,11,53.1,1022,22,45,12,0
2014,10,22,12,53.1,1022,22,45,18,None
2014,10,22,13,43.76,1021,23,45,23,0
2014,10,22,14,44.04,1021,24,45,28,0
2014,10,22,15,46.78,1021,23,45,33,0
2014,10,22,16,46.49,1021,22,45,38,0
2014,10,22,17,52.83,1021,21,45,42,None
2014,10,22,18,60.03,1021,20,45,46,None
2014,10,22,19,64.09,1022,20,45,50,None
2014,10,22,20,68.2,1022,19,45,54,None
2014,10,22,21,72.6,1022,18,45,58,None
2014,10,22,22,72.6,1023,18,45,61,None
2014,10,22,23,72.6,1022,18,45,62,None
2014,10,23,0,72.42,1022,17,45,63,None
2014,10,23,1,82.4,1022,16,None,1,None
2014,10,23,2,82.4,1021,16,None,1,None
2014,10,23,3,93.7,1021,14,225,1,None
2014,10,23,4,87.75,1021,14,225,2,None
2014,10,23,5,87.75,1021,14,225,3,None
2014,10,23,6,93.7,1022,14,45,1,None
2014,10,23,7,87.93,1022,16,225,1,None
2014,10,23,8,72.78,1023,19,None,0,0
2014,10,23,9,68.4,1023,20,135,2,0
2014,10,23,10,56.69,1022,22,135,4,0
2014,10,23,11,53.1,1022,22,None,3,0
2014,10,23,12,43.76,1020,23,135,3,0
2014,10,23,13,38.53,1020,24,225,2,0
2014,10,23,14,41.2,1019,24,None,3,0
2014,10,23,15,41.2,1018,24,135,2,0
2014,10,23,16,41.2,1018,24,135,4,0
2014,10,23,17,56.69,1018,22,135,9,0
2014,10,23,18,64.09,1018,20,135,14,0
2014,10,23,19,64.09,1019,20,135,17,0
2014,10,23,20,68.2,1020,19,135,21,0
2014,10,23,21,68.2,1020,19,135,24,0
2014,10,23,22,72.6,1020,18,135,28,0
2014,10,23,23,72.6,1020,18,135,31,0
2014,10,24,0,77.32,1019,17,135,34,0
2014,10,24,1,77.32,1019,17,135,36,0
2014,10,24,2,77.32,1019,17,135,38,0
2014,10,24,3,77.32,1018,17,135,40,0
2014,10,24,4,82.4,1018,16,135,42,0
2014,10,24,5,82.4,1019,16,135,43,0
2014,10,24,6,87.84,1019,15,135,44,0
2014,10,24,7,82.52,1019,17,135,46,0
2014,10,24,8,72.78,1020,19,135,49,0
2014,10,24,9,64.32,1020,21,135,53,0
2014,10,24,10,56.69,1020,22,135,56,0
2014,10,24,11,49.97,1019,23,225,4,0
2014,10,24,12,44.04,1019,24,225,8,0
2014,10,24,13,41.2,1018,24,135,5,0
2014,10,24,14,38.82,1017,25,135,9,0
2014,10,24,15,31.68,1017,25,135,14,0
2014,10,24,16,38.24,1017,23,135,19,0
2014,10,24,17,43.47,1017,22,135,23,0
2014,10,24,18,49.42,1018,21,135,27,0
2014,10,24,19,64.09,1018,20,135,31,0
2014,10,24,20,68.4,1019,20,135,35,0
2014,10,24,21,77.64,1019,19,135,39,0
2014,10,24,22,77.64,1019,19,135,42,0
2014,10,24,23,77.64,1019,19,135,45,0
2014,10,25,0,77.48,1019,18,135,48,0
2014,10,25,1,77.48,1019,18,135,50,0
2014,10,25,2,77.48,1018,18,135,53,0
2014,10,25,3,82.52,1018,17,135,56,0
2014,10,25,4,82.52,1018,17,135,59,0
2014,10,25,5,82.52,1018,17,135,62,0
2014,10,25,6,82.52,1018,17,135,64,0
2014,10,25,7,82.65,1019,18,135,66,0
2014,10,25,8,77.79,1019,20,135,70,0
2014,10,25,9,64.54,1019,22,135,76,0
2014,10,25,10,57.2,1019,24,225,4,0
2014,10,25,11,50.51,1018,25,135,3,0
2014,10,25,12,47.33,1018,25,135,7,None
2014,10,25,13,47.61,1017,26,225,4,0
2014,10,25,14,47.33,1017,25,135,5,0
2014,10,25,15,47.33,1017,25,135,9,0
2014,10,25,16,50.24,1017,24,135,13,0
2014,10,25,17,49.97,1017,23,135,17,0
2014,10,25,18,56.69,1017,22,135,21,0
2014,10,25,19,68.61,1018,21,135,26,0
2014,10,25,20,73.14,1018,21,135,30,0
2014,10,25,21,77.79,1018,20,135,34,0
2014,10,25,22,77.79,1018,20,135,38,0
2014,10,25,23,77.79,1018,20,135,41,0
2014,10,26,0,82.77,1018,19,135,43,0
2014,10,26,1,82.77,1017,19,135,45,0
2014,10,26,2,82.77,1017,19,135,47,0
2014,10,26,3,82.77,1017,19,135,48,0
2014,10,26,4,88.11,1017,18,135,49,0
2014,10,26,5,88.11,1017,18,135,50,0
2014,10,26,6,93.84,1017,17,135,51,0
2014,10,26,7,88.2,1018,19,135,52,0
2014,10,26,8,83.01,1018,21,135,54,0
2014,10,26,9,69.2,1019,24,135,55,0
2014,10,26,10,61.21,1019,25,135,57,0
2014,10,26,11,54.39,1018,27,None,2,0
2014,10,26,12,51.05,1018,27,315,2,None
2014,10,26,13,42.62,1017,29,None,1,0
2014,10,26,14,39.67,1017,28,45,3,0
2014,10,26,15,39.67,1017,28,45,6,0
2014,10,26,16,51.05,1017,27,45,10,0
2014,10,26,17,57.44,1017,25,135,5,0
2014,10,26,18,57.2,1018,24,45,4,0
2014,10,26,19,56.95,1019,23,45,8,0
2014,10,26,20,60.51,1020,22,45,11,0
2014,10,26,21,60.51,1020,22,45,13,0
2014,10,26,22,64.54,1021,22,45,15,0
2014,10,26,23,68.61,1021,21,45,16,0
2014,10,27,0,68.61,1021,21,None,1,0
2014,10,27,1,72.96,1021,20,None,1,0
2014,10,27,2,77.64,1021,19,None,1,0
2014,10,27,3,82.65,1021,18,45,2,0
2014,10,27,4,93.89,1022,18,45,7,0
2014,10,27,5,93.89,1022,18,45,10,0
2014,10,27,6,93.89,1023,18,45,13,None
2014,10,27,7,82.77,1023,19,45,19,0
2014,10,27,8,82.77,1024,19,45,25,0
2014,10,27,9,68.4,1025,20,45,31,0
2014,10,27,10,68.4,1025,20,45,38,0
2014,10,27,11,64.09,1025,20,45,44,0
2014,10,27,12,68.2,1025,19,45,50,None
2014,10,27,13,68.2,1024,19,45,58,0
2014,10,27,14,56.19,1024,20,45,64,0
2014,10,27,15,52.56,1024,20,45,71,0
2014,10,27,16,55.93,1025,19,45,77,0
2014,10,27,17,63.41,1025,17,45,84,0
2014,10,27,18,63.41,1026,17,45,91,0
2014,10,27,19,63.18,1026,16,45,96,0
2014,10,27,20,63.18,1026,16,45,101,0
2014,10,27,21,67.36,1026,15,45,104,0
2014,10,27,22,72.04,1026,15,45,107,0
2014,10,27,23,72.04,1026,15,45,111,0
2014,10,28,0,67.57,1025,16,45,115,0
2014,10,28,1,72.04,1025,15,45,118,0
2014,10,28,2,76.84,1025,14,45,120,0
2014,10,28,3,72.04,1025,15,45,122,0
2014,10,28,4,76.84,1025,14,45,124,0
2014,10,28,5,82.01,1025,13,315,2,0
2014,10,28,6,82.01,1025,13,None,1,0
2014,10,28,7,87.66,1026,13,315,1,0
2014,10,28,8,77.17,1026,16,315,3,0
2014,10,28,9,67.99,1026,18,45,2,0
2014,10,28,10,59.78,1025,19,45,6,0
2014,10,28,11,52.83,1025,21,45,11,0
2014,10,28,12,46.49,1024,22,135,4,0
2014,10,28,13,46.49,1023,22,45,4,0
2014,10,28,14,46.49,1023,22,135,4,0
2014,10,28,15,46.49,1023,22,135,9,0
2014,10,28,16,49.42,1023,21,45,5,0
2014,10,28,17,52.56,1023,20,45,9,0
2014,10,28,18,59.78,1024,19,45,13,0
2014,10,28,19,59.78,1024,19,45,18,0
2014,10,28,20,63.87,1024,19,45,22,0
2014,10,28,21,63.87,1024,19,45,26,0
2014,10,28,22,63.87,1023,19,45,31,0
2014,10,28,23,63.87,1023,19,135,4,0
2014,10,29,0,67.99,1023,18,135,7,0
2014,10,29,1,67.99,1023,18,135,10,0
2014,10,29,2,67.99,1022,18,135,13,0
2014,10,29,3,72.6,1021,18,135,16,0
2014,10,29,4,68.2,1021,19,135,19,0
2014,10,29,5,68.2,1021,19,45,3,0
2014,10,29,6,72.78,1022,19,45,6,0
2014,10,29,7,72.78,1023,19,45,9,0
2014,10,29,8,68.4,1024,20,45,12,0
2014,10,29,9,72.96,1024,20,135,4,0.1
2014,10,29,10,72.96,1023,20,45,5,0.1
2014,10,29,11,72.96,1022,20,135,5,0.3
2014,10,29,12,77.79,1022,20,135,9,0.2
2014,10,29,13,77.79,1021,20,135,14,0
2014,10,29,14,77.79,1021,20,135,17,0
2014,10,29,15,77.79,1021,20,135,20,0
2014,10,29,16,72.96,1021,20,45,3,0
2014,10,29,17,72.96,1020,20,135,4,0.1
2014,10,29,18,82.77,1020,19,45,3,0
2014,10,29,19,77.79,1021,20,45,6,0.2
2014,10,29,20,88.2,1021,19,135,3,0.2
2014,10,29,21,93.94,1021,19,135,5,0.3
2014,10,29,22,93.94,1020,19,135,8,0.1
2014,10,29,23,93.98,1020,20,45,3,0
2014,10,30,0,93.98,1019,20,135,2,0.1
2014,10,30,1,93.98,1019,20,135,5,0
2014,10,30,2,93.98,1018,20,135,7,0
2014,10,30,3,93.98,1018,20,135,10,0
2014,10,30,4,93.94,1018,19,135,12,0.1
2014,10,30,5,88.2,1018,19,135,15,0.2
2014,10,30,6,93.94,1018,19,135,18,0.4
2014,10,30,7,93.94,1018,19,135,21,0.5
2014,10,30,8,88.28,1019,20,135,25,0.3
2014,10,30,9,88.28,1019,20,135,28,0.5
2014,10,30,10,93.98,1019,20,225,2,0.1
2014,10,30,11,93.98,1018,20,225,5,0.1
2014,10,30,12,88.37,1018,21,225,8,0
2014,10,30,13,83.01,1016,21,225,12,0.3
2014,10,30,14,88.37,1016,21,225,14,0.1
2014,10,30,15,83.13,1016,22,None,1,0
2014,10,30,16,88.37,1016,21,45,1,0
2014,10,30,17,83.01,1016,21,135,2,0
2014,10,30,18,83.01,1017,21,None,0,0
2014,10,30,19,93.98,1017,20,None,1,0.2
2014,10,30,20,88.37,1017,21,None,2,0.3
2014,10,30,21,93.98,1017,20,225,2,1.7
2014,10,30,22,93.98,1017,20,135,3,0.6
2014,10,30,23,93.98,1018,20,315,3,0.6
2014,10,31,0,93.98,1016,20,135,2,0.5
2014,10,31,1,100,1016,19,225,2,1.5
2014,10,31,2,100,1016,19,315,2,7.1
2014,10,31,3,100,1015,19,135,2,7.9
2014,10,31,4,100,1015,19,315,2,5.3
2014,10,31,5,100,1016,19,225,1,2.4
2014,10,31,6,100,1015,19,225,2,1.4
2014,10,31,7,100,1016,19,315,2,1.3
2014,10,31,8,100,1016,19,225,1,2.1
2014,10,31,9,93.98,1016,20,225,2,0.2
2014,10,31,10,100,1016,20,315,3,0
2014,10,31,11,88.37,1016,21,315,5,0
2014,10,31,12,83.13,1015,22,225,1,0
2014,10,31,13,78.24,1013,23,45,2,0
2014,10,31,14,78.24,1013,23,45,4,0
2014,10,31,15,78.24,1013,23,315,2,0
2014,10,31,16,78.24,1014,23,315,5,0
2014,10,31,17,88.37,1014,21,315,10,2.5
2014,10,31,18,93.98,1014,20,315,15,1.1
2014,10,31,19,100,1015,19,315,20,1.8
2014,10,31,20,93.94,1016,19,315,26,0.6
2014,10,31,21,93.94,1016,19,315,31,0.1
2014,10,31,22,88.2,1016,19,315,35,0
2014,10,31,23,93.89,1016,18,315,40,0
2014,11,1,0,93.89,1016,18,315,44,0
2014,11,1,1,93.89,1016,18,315,48,0
2014,11,1,2,93.89,1016,18,315,51,0
2014,11,1,3,88.11,1016,18,315,55,0
2014,11,1,4,88.11,1015,18,315,58,0
2014,11,1,5,88.11,1016,18,315,60,0
2014,11,1,6,88.11,1016,18,315,63,0
2014,11,1,7,88.11,1017,18,315,66,0
2014,11,1,8,82.77,1017,19,315,70,0
2014,11,1,9,88.2,1017,19,315,73,0
2014,11,1,10,82.77,1017,19,315,78,0
2014,11,1,11,77.79,1017,20,315,82,0
2014,11,1,12,82.77,1016,19,315,86,0
2014,11,1,13,77.79,1015,20,45,4,0
2014,11,1,14,77.79,1015,20,315,3,0
2014,11,1,15,77.79,1015,20,315,7,0
2014,11,1,16,93.89,1015,18,45,2,0
2014,11,1,17,93.89,1016,18,315,3,0
2014,11,1,18,88.2,1016,19,315,6,0
2014,11,1,19,93.89,1017,18,45,3,0
2014,11,1,20,93.89,1017,18,45,7,0
2014,11,1,21,88.11,1018,18,45,9,0
2014,11,1,22,88.11,1017,18,315,3,0
2014,11,1,23,88.11,1017,18,315,6,0
2014,11,2,0,88.11,1017,18,315,9,0
2014,11,2,1,88.11,1018,18,315,12,0
2014,11,2,2,88.11,1017,18,315,16,0.2
2014,11,2,3,88.11,1017,18,315,22,0
2014,11,2,4,88.02,1017,17,315,27,0
2014,11,2,5,88.02,1018,17,315,33,0
2014,11,2,6,82.52,1019,17,315,40,0
2014,11,2,7,87.93,1020,16,315,46,1.1
2014,11,2,8,82.27,1021,15,45,4,0
2014,11,2,9,72.23,1021,16,315,7,0
2014,11,2,10,63.41,1022,17,315,14,0
2014,11,2,11,55.67,1021,18,315,21,0
2014,11,2,12,45.65,1021,19,315,29,0
2014,11,2,13,34.83,1020,20,315,36,0
2014,11,2,14,37.36,1020,20,315,44,0
2014,11,2,15,37.06,1021,19,315,52,0
2014,11,2,16,34.24,1021,18,315,60,0
2014,11,2,17,39.16,1021,17,315,68,0
2014,11,2,18,42.02,1022,17,315,74,0
2014,11,2,19,44.78,1022,16,315,80,0
2014,11,2,20,44.78,1023,16,315,86,0
2014,11,2,21,54.88,1022,15,45,6,0
2014,11,2,22,54.88,1023,15,315,6,0
2014,11,2,23,50.92,1024,14,45,6,0
2014,11,3,0,50.65,1024,13,315,5,0
2014,11,3,1,54.08,1024,12,315,10,0
2014,11,3,2,57.77,1024,11,315,14,0
2014,11,3,3,53.81,1024,11,315,18,0
2014,11,3,4,50.08,1023,11,315,22,0
2014,11,3,5,57.51,1024,10,315,25,0
2014,11,3,6,53.53,1024,10,315,29,0
2014,11,3,7,50.08,1024,11,315,34,0
2014,11,3,8,50.65,1025,13,315,39,0
2014,11,3,9,38.56,1025,15,315,46,0
2014,11,3,10,38.86,1025,16,315,52,0
2014,11,3,11,41.73,1024,16,315,57,0
2014,11,3,12,36.47,1024,17,315,62,0
2014,11,3,13,31.87,1023,18,315,67,0
2014,11,3,14,34.24,1022,18,315,70,0
2014,11,3,15,33.95,1022,17,45,6,0
2014,11,3,16,38.86,1022,16,45,10,None
2014,11,3,17,38.56,1022,15,45,14,0
2014,11,3,18,44.2,1022,14,45,17,0
2014,11,3,19,46.88,1023,12,45,20,0
2014,11,3,20,38.26,1023,14,45,23,0
2014,11,3,21,50.92,1023,14,45,26,0
2014,11,3,22,50.92,1023,14,45,28,0
2014,11,3,23,50.92,1023,14,45,30,0
2014,11,4,0,66.71,1023,12,225,1,0
2014,11,4,1,71.47,1023,12,225,2,0
2014,11,4,2,71.27,1022,11,None,0,0
2014,11,4,3,81.61,1022,10,None,0,0
2014,11,4,4,81.61,1022,10,None,0,0
2014,11,4,5,81.61,1022,10,None,0,None
2014,11,4,6,81.61,1022,10,None,0,0
2014,11,4,7,76.35,1023,11,None,0,0
2014,11,4,8,67.15,1023,14,45,1,0
2014,11,4,9,42.02,1023,17,135,2,0
2014,11,4,10,36.77,1023,18,135,4,0
2014,11,4,11,36.77,1022,18,225,2,0
2014,11,4,12,34.54,1021,19,225,5,0
2014,11,4,13,30.23,1020,20,135,3,0
2014,11,4,14,32.46,1020,20,225,2,0
2014,11,4,15,39.75,1019,19,135,3,0
2014,11,4,16,42.61,1019,19,135,7,0
2014,11,4,17,55.41,1020,17,135,11,0
2014,11,4,18,59.04,1020,16,135,15,0
2014,11,4,19,59.04,1020,16,135,19,0
2014,11,4,20,62.95,1021,15,135,22,0
2014,11,4,21,62.95,1021,15,135,25,0
2014,11,4,22,62.95,1021,15,135,27,0
2014,11,4,23,62.95,1021,15,135,29,0
2014,11,5,0,67.15,1021,14,135,31,0
2014,11,5,1,71.85,1020,14,135,34,0
2014,11,5,2,71.85,1020,14,135,36,0
2014,11,5,3,76.68,1020,13,135,39,0
2014,11,5,4,81.88,1019,12,225,1,0
2014,11,5,5,81.88,1019,12,45,1,0
2014,11,5,6,81.75,1020,11,None,0,0
2014,11,5,7,76.68,1020,13,None,0,0
2014,11,5,8,63.41,1021,17,135,3,0
2014,11,5,9,59.78,1021,19,135,7,0
2014,11,5,10,56.19,1020,20,135,11,0
2014,11,5,11,52.56,1019,20,135,17,0
2014,11,5,12,46.21,1019,21,225,4,0
2014,11,5,13,43.47,1017,22,225,8,0
2014,11,5,14,43.47,1016,22,225,12,0
2014,11,5,15,43.47,1016,22,135,3,0
2014,11,5,16,49.42,1017,21,135,6,0
2014,11,5,17,52.56,1017,20,135,10,0
2014,11,5,18,55.93,1017,19,135,14,0
2014,11,5,19,59.78,1018,19,135,18,0
2014,11,5,20,63.64,1019,18,135,21,0
2014,11,5,21,67.99,1019,18,45,3,1.2
2014,11,5,22,77.32,1019,17,45,6,0
2014,11,5,23,77.32,1019,17,135,2,0
2014,11,6,0,77.32,1019,17,45,1,0
2014,11,6,1,82.52,1019,17,45,2,0
2014,11,6,2,87.93,1019,16,315,4,0
2014,11,6,3,77.17,1019,16,315,9,0
2014,11,6,4,77.17,1019,16,315,13,0
2014,11,6,5,77.17,1020,16,315,17,0
2014,11,6,6,77.17,1021,16,315,21,0
2014,11,6,7,72.23,1022,16,315,26,0
2014,11,6,8,77.17,1022,16,315,30,0
2014,11,6,9,72.23,1023,16,315,35,0
2014,11,6,10,55.93,1023,19,315,41,0
2014,11,6,11,52.56,1023,20,45,5,0
2014,11,6,12,43.19,1022,21,315,7,0
2014,11,6,13,43.19,1022,21,45,5,0
2014,11,6,14,43.19,1022,21,315,5,0
2014,11,6,15,46.21,1022,21,45,5,0
2014,11,6,16,45.93,1022,20,45,10,0
2014,11,6,17,52.02,1022,18,45,13,0
2014,11,6,18,59.29,1023,17,45,16,0
2014,11,6,19,67.78,1023,17,45,21,0
2014,11,6,20,72.42,1024,17,45,25,0
2014,11,6,21,77.17,1024,16,45,29,0
2014,11,6,22,82.4,1024,16,45,32,0
2014,11,6,23,87.84,1025,15,45,35,0
2014,11,7,0,87.84,1025,15,45,39,0
2014,11,7,1,87.84,1024,15,45,43,0
2014,11,7,2,77.01,1024,15,45,48,0
2014,11,7,3,72.04,1024,15,45,52,0
2014,11,7,4,76.84,1025,14,45,56,0
2014,11,7,5,76.84,1026,14,45,60,0
2014,11,7,6,76.84,1026,14,45,64,0
2014,11,7,7,67.36,1026,15,45,68,0
2014,11,7,8,63.18,1027,16,45,73,0
2014,11,7,9,55.41,1027,17,45,80,0
2014,11,7,10,52.02,1027,18,45,85,0
2014,11,7,11,48.87,1026,19,45,90,0
2014,11,7,12,45.65,1026,19,45,95,0
2014,11,7,13,45.65,1025,19,45,100,0
2014,11,7,14,48.87,1025,19,45,104,0
2014,11,7,15,48.59,1026,18,45,108,0
2014,11,7,16,55.41,1025,17,45,113,0
2014,11,7,17,55.41,1025,17,45,119,0
2014,11,7,18,59.04,1025,16,45,124,0
2014,11,7,19,59.04,1025,16,45,129,0
2014,11,7,20,62.95,1026,15,45,134,0
2014,11,7,21,62.95,1026,15,45,140,0
2014,11,7,22,62.95,1026,15,45,146,0
2014,11,7,23,62.95,1026,15,45,151,0
2014,11,8,0,67.36,1026,15,45,156,0
2014,11,8,1,71.85,1026,14,45,161,0
2014,11,8,2,71.85,1025,14,45,166,0
2014,11,8,3,67.36,1025,15,45,170,0
2014,11,8,4,71.85,1025,14,45,175,0
2014,11,8,5,76.84,1024,14,45,181,0
2014,11,8,6,76.84,1024,14,45,186,0.6
2014,11,8,7,87.66,1025,13,45,190,0.9
2014,11,8,8,87.66,1025,13,45,194,0.5
2014,11,8,9,87.75,1025,14,45,198,0.2
2014,11,8,10,87.75,1025,14,45,202,0.2
2014,11,8,11,87.75,1024,14,45,206,0
2014,11,8,12,87.75,1024,14,45,211,0
2014,11,8,13,87.75,1023,14,45,215,0
2014,11,8,14,82.14,1023,14,45,220,0
2014,11,8,15,72.04,1023,15,45,225,0
2014,11,8,16,76.84,1023,14,45,232,0.2
2014,11,8,17,76.84,1024,14,45,238,0.1
2014,11,8,18,87.66,1024,13,45,243,0.1
2014,11,8,19,93.65,1025,13,45,248,0
2014,11,8,20,87.66,1025,13,45,253,0
2014,11,8,21,87.66,1026,13,45,257,0
2014,11,8,22,87.66,1026,13,45,261,0
2014,11,8,23,87.66,1026,13,45,264,0
2014,11,9,0,87.66,1025,13,45,267,0
2014,11,9,1,87.66,1025,13,315,4,0
2014,11,9,2,87.66,1026,13,315,8,0
2014,11,9,3,87.66,1025,13,45,3,0
2014,11,9,4,87.66,1025,13,45,6,0
2014,11,9,5,87.66,1025,13,315,4,0
2014,11,9,6,82.01,1026,13,315,8,0
2014,11,9,7,87.66,1026,13,315,11,0
2014,11,9,8,76.84,1026,14,45,5,0
2014,11,9,9,72.04,1026,15,45,10,0
2014,11,9,10,59.29,1026,17,45,14,0
2014,11,9,11,59.29,1025,17,45,19,0
2014,11,9,12,52.02,1024,18,45,24,0
2014,11,9,13,52.02,1024,18,45,29,0
2014,11,9,14,55.41,1023,17,45,32,0
2014,11,9,15,55.41,1023,17,45,36,0
2014,11,9,16,55.41,1023,17,45,40,0
2014,11,9,17,63.18,1023,16,45,45,0
2014,11,9,18,59.04,1024,16,45,49,0
2014,11,9,19,59.04,1024,16,45,54,0
2014,11,9,20,59.04,1025,16,45,58,0
2014,11,9,21,67.36,1025,15,45,62,0
2014,11,9,22,62.95,1025,15,45,66,0
2014,11,9,23,71.85,1024,14,45,70,0
2014,11,10,0,71.85,1024,14,45,74,0
2014,11,10,1,76.68,1024,13,45,77,0
2014,11,10,2,76.68,1023,13,45,80,0
2014,11,10,3,82.01,1023,13,45,83,0
2014,11,10,4,82.01,1023,13,45,86,0
2014,11,10,5,82.01,1023,13,45,89,0
2014,11,10,6,76.84,1024,14,45,92,0
2014,11,10,7,87.66,1024,13,45,95,0
2014,11,10,8,67.57,1024,16,45,100,0
2014,11,10,9,67.57,1024,16,45,105,0
2014,11,10,10,59.29,1024,17,45,110,0
2014,11,10,11,55.67,1023,18,45,115,0
2014,11,10,12,55.67,1023,18,45,118,0
2014,11,10,13,55.67,1022,18,45,120,0
2014,11,10,14,55.67,1021,18,45,124,0
2014,11,10,15,52.02,1021,18,45,128,0
2014,11,10,16,55.41,1021,17,45,132,0
2014,11,10,17,59.29,1021,17,45,136,0
2014,11,10,18,59.04,1021,16,45,140,0
2014,11,10,19,59.04,1022,16,45,144,0
2014,11,10,20,62.95,1022,15,45,149,0
2014,11,10,21,62.95,1022,15,45,153,0
2014,11,10,22,62.95,1022,15,45,155,0
2014,11,10,23,62.95,1022,15,45,157,0
2014,11,11,0,62.95,1022,15,45,159,0
2014,11,11,1,71.85,1021,14,45,161,0
2014,11,11,2,71.85,1021,14,45,163,0
2014,11,11,3,71.85,1021,14,315,2,0
2014,11,11,4,76.68,1020,13,45,2,0
2014,11,11,5,76.68,1021,13,315,1,0
2014,11,11,6,76.52,1021,12,315,3,0
2014,11,11,7,81.88,1021,12,None,0,0
2014,11,11,8,72.04,1021,15,45,1,0
2014,11,11,9,59.04,1021,16,None,1,0
2014,11,11,10,55.41,1021,17,None,3,0
2014,11,11,11,48.59,1020,18,315,2,0
2014,11,11,12,42.61,1018,19,315,4,0
2014,11,11,13,40.04,1017,20,None,2,0
2014,11,11,14,42.61,1017,19,315,1,0
2014,11,11,15,39.75,1018,19,315,6,0
2014,11,11,16,39.75,1017,19,45,2,0
2014,11,11,17,42.32,1017,18,45,4,0
2014,11,11,18,45.36,1018,18,315,3,0
2014,11,11,19,51.75,1018,17,315,5,0
2014,11,11,20,59.29,1019,17,315,8,0
2014,11,11,21,67.57,1019,16,315,12,0
2014,11,11,22,67.57,1020,16,315,15,0
2014,11,11,23,72.04,1020,15,315,18,0
2014,11,12,0,77.01,1020,15,315,22,0
2014,11,12,1,77.01,1020,15,315,26,0
2014,11,12,2,82.14,1020,14,315,30,0
2014,11,12,3,82.14,1020,14,315,34,0
2014,11,12,4,82.14,1020,14,315,38,0
2014,11,12,5,87.66,1020,13,315,41,0
2014,11,12,6,87.66,1021,13,315,45,0
2014,11,12,7,87.66,1021,13,315,48,0
2014,11,12,8,82.14,1022,14,315,51,0
2014,11,12,9,77.01,1023,15,315,56,0
2014,11,12,10,72.23,1022,16,315,61,0
2014,11,12,11,63.41,1022,17,315,66,0
2014,11,12,12,55.67,1022,18,45,5,0
2014,11,12,13,55.67,1021,18,45,10,0
2014,11,12,14,48.59,1021,18,315,5,0
2014,11,12,15,45.07,1021,17,45,5,0
2014,11,12,16,44.78,1022,16,45,10,0
2014,11,12,17,47.46,1023,14,45,13,0
2014,11,12,18,38.56,1023,15,315,5,0
2014,11,12,19,41.43,1024,15,315,9,0
2014,11,12,20,50.92,1025,14,45,5,0
2014,11,12,21,58.03,1025,12,45,9,0
2014,11,12,22,54.35,1025,13,45,12,0
2014,11,12,23,62.24,1025,12,45,15,0
2014,11,13,0,66.49,1026,11,45,19,0
2014,11,13,1,66.49,1026,11,45,22,0
2014,11,13,2,58.03,1026,12,45,25,0
2014,11,13,3,62,1026,11,315,3,0
2014,11,13,4,62,1026,11,315,7,0
2014,11,13,5,57.77,1027,11,315,11,0
2014,11,13,6,57.51,1027,10,315,14,0
2014,11,13,7,57.51,1028,10,315,17,0
2014,11,13,8,54.08,1028,12,45,3,0
2014,11,13,9,47.17,1028,13,45,8,0
2014,11,13,10,40.84,1028,13,45,12,0
2014,11,13,11,35.57,1028,14,315,5,0
2014,11,13,12,30.98,1027,15,315,9,0
2014,11,13,13,28.77,1026,15,45,4,0
2014,11,13,14,26.69,1026,15,315,3,0
2014,11,13,15,26.4,1026,14,315,7,0
2014,11,13,16,28.47,1026,14,315,10,0
2014,11,13,17,32.45,1026,12,315,13,0
2014,11,13,18,34.97,1027,12,45,2,0
2014,11,13,19,40.23,1027,11,45,4,0
2014,11,13,20,37.66,1027,12,45,6,0
2014,11,13,21,37.66,1027,12,45,8,0
2014,11,13,22,50.08,1027,11,45,9,0
2014,11,13,23,57.51,1027,10,None,1,0
2014,11,14,0,57.51,1026,10,None,2,0
2014,11,14,1,57.51,1026,10,None,2,0
2014,11,14,2,75.84,1026,8,225,1,0
2014,11,14,3,75.84,1026,8,225,2,0
2014,11,14,4,81.34,1026,8,None,0,0
2014,11,14,5,81.2,1026,7,None,0,0
2014,11,14,6,75.67,1027,7,45,1,0
2014,11,14,7,75.84,1027,8,None,0,0
2014,11,14,8,58.03,1028,12,None,0,0
2014,11,14,9,38.56,1028,15,None,1,0
2014,11,14,10,30.98,1028,15,45,2,0
